state,year,govelec,black,metro,unem,criv,crip,lcriv,lcrip,gcriv,gcrip,y81,y82,y83,y84,y85,y86,y87,y88,y89,y90,y91,y92,y93,ag0_14,ag15_17,ag18_24,ag25_34,incpc,polpc,gincpc,gpolpc,cag0_14,cag15_17,cag18_24,cag25_34,cunem,cblack,cmetro,pris,lpris,gpris,final1,final2
25,88,0,.35519999,.2976,.084080003,3.3116279,33.271317,1.1974399,3.5046957,.19129646,.034936428,0,0,0,0,0,0,0,1,0,0,0,0,0,.24496125,.052325584,.11821706,.15736434,11183.731,217.67442,.068312846,.028270729,-.0026247024,-.0013631009,-.0026790428,.00054703711,-.017419996,.040000916,.0017000007,259.52106,5.5588379,.025725842,0,0
25,89,0,.3556,.29930001,.078000002,3.1686091,32.626263,1.1532928,3.4851177,-.044147134,-.01957798,0,0,0,0,0,0,0,0,1,0,0,0,0,.24320124,.049728051,.11616161,.15695415,11915.897,220.24088,.063413255,.01172136,-.001760006,-.0025975322,-.0020554448,-.00041018485,-.0060799979,.040000916,.0017000007,281.04651,5.6385202,.07968235,0,0
25,90,0,.35599998,.301,.074419998,3.3985255,35.235931,1.2233417,3.5620663,.070048928,.076948643,0,0,0,0,0,0,0,0,0,1,0,0,0,.24214202,.048894063,.11447419,.1548312,12571.9,222.04114,.053590767,.008140835,-.0010592079,-.00083398819,-.0016874218,-.0021229554,-.0035800028,.039997101,.0017000007,299.14529,5.7009292,.062408924,0,0
25,91,1,.35639998,.30270001,.086000003,3.8908179,38.316742,1.3586193,3.6458869,.13527763,.083820581,0,0,0,0,0,0,0,0,0,0,1,0,0,.24035494,.048225306,.11496914,.15162037,13210.981,198.18674,.049584217,-.11365297,-.0017870903,-.00066875457,.00049494742,-.0032108307,.011580004,.040000916,.0017000007,313.69809,5.7484312,.047502041,0,0
25,92,0,.35679999,.3044,.081,4.11587,38.692543,1.4148502,3.6556468,.056230903,.009759903,0,0,0,0,0,0,0,0,0,0,0,1,0,.2374761,.048565965,.11548758,.14837475,14051.254,170.17209,.061663225,-.1523995,-.0028788375,.00034065722,.00051843643,-.0032456112,-.0049999999,.040000916,.0017000007,334.9537,5.8139925,.065561295,0,0
25,93,0,.35720003,.30610001,.063000001,4.3386302,39.844116,1.4675586,3.6849747,.052708387,.029327869,0,0,0,0,0,0,0,0,0,0,0,0,1,.23798713,.048808172,.11539917,.14528944,14706.298,205.06999,.04556419,.18654114,.00051103591,.00024220944,-.000088405606,-.0030853176,-.018000001,.040000916,.0017000007,333.38434,5.8092961,-.0046963692,0,0
26,80,1,.105,.65599996,.072250001,5.5271506,48.63026,1.7096725,3.8842459,.056342363,.10617781,0,0,0,0,0,0,0,0,0,0,0,0,0,.22208664,.05511491,.12934716,.15314215,9268.1494,288.99738,.080142476,.052834846,-.0016511536,-.0016847658,-.00013166427,.002897854,.026750002,.020000458,-.0022000121,107.4715,4.6772256,-.070308685,0,0
26,81,0,.10520001,.65660006,.076750003,5.4085565,48.170113,1.6879822,3.8747387,-.021690249,-.0095071793,1,0,0,0,0,0,0,0,0,0,0,0,0,.22080292,.051500406,.12935929,.15855637,10319.933,282.07623,.1074935,-.024240242,-.0012837219,-.003614502,.000012121201,.0054142093,.0045000031,.020000458,.00060005189,116.45313,4.7574887,.080263138,0,0
26,82,0,.1054,.65720004,.092419997,5.0878472,44.611076,1.6268548,3.7979822,-.061127424,-.076756477,0,1,0,0,0,0,0,0,0,0,0,0,0,.22012579,.048488535,.12781496,.15905863,10871.899,274.84277,.052104194,-.025978163,-.00067712786,-.0030118704,-.0015443134,.00050226209,.015669994,.019999504,.00059997558,131.56934,4.8795338,.12204504,0,0
26,83,0,.10560001,.65779996,.098999999,4.7973299,40.739887,1.5680594,3.7072077,-.058795333,-.090774536,0,0,1,0,0,0,0,0,0,0,0,0,0,.21864887,.04591424,.12560679,.16100323,11523.798,278.94418,.058232851,.014812501,-.0014769173,-.002574296,-.0022081756,.0019445992,.0065799998,.020000458,.00059997558,151.04483,5.0175767,.13804293,0,0
26,84,1,.1058,.65839994,.072080001,4.6373868,38.617687,1.5341511,3.6537104,-.033908367,-.053497314,0,0,0,1,0,0,0,0,0,0,0,0,0,.21829146,.045226131,.12221105,.16301508,12665.636,265.86935,.094478205,-.048006665,-.00035741806,-.00068810937,-.0033957385,.0020118523,-.026919995,.019999504,.00059997558,163.89563,5.0992298,.081653118,0,0
26,85,0,.10600001,.65900004,.064329997,5.0641999,38.8494,1.6221962,3.6596925,.08804512,.0059821606,0,0,0,0,1,0,0,0,0,0,0,0,0,.2174,.045400001,.118,.16520001,13540.2,260.85999,.066770576,-.01902123,-.00089145661,.00017386914,-.0042110537,.0021849251,-.0077500059,.020000458,.00060005189,176.2814,5.1720815,.072851658,0,0
26,86,0,.1062,.65960002,.06092,5.8351583,41.103523,1.7639014,3.7160938,.14170516,.056401253,0,0,0,0,0,1,0,0,0,0,0,0,0,.21560819,.046187539,.11307983,.16742983,14261.517,264.80191,.051901709,.01499823,-.0017918014,.00078753947,-.0049201678,.002229824,-.0034099959,.019999504,.00059997558,195.92,5.2777066,.10562515,0,0
26,87,0,.10640001,.66019994,.063330002,5.4957485,42.007118,1.7039748,3.737839,-.05992651,.021745205,0,0,0,0,0,0,1,0,0,0,0,0,0,.21494956,.045679256,.10876014,.16887483,14878.421,270.29861,.042347137,.020545289,-.00065862655,-.00050828455,-.0043196962,.0014450073,.0024100018,.020000458,.00059997558,205.23592,5.3241601,.046453476,0,0
26,88,1,.1066,.66080004,.056999996,5.5869737,43.403778,1.7204378,3.7705464,.016462922,.032707453,0,0,0,0,0,0,0,1,0,0,0,0,0,.21546635,.043880362,.10566705,.16922472,15571.353,276.21017,.04552095,.02163475,.00051677704,-.001798892,-.0030930806,.00034988404,-.006330004,.019999504,.00060005189,224.57979,5.4142308,.090070724,0,0
26,89,0,.1068,.66140002,.054749999,6.4038463,45.501179,1.8568988,3.8177383,.13646102,.047191858,0,0,0,0,0,0,0,0,1,0,0,0,0,.21644427,.041208792,.10341444,.16817112,16551.73,277.83557,.061057806,.0058673904,.00097791676,-.0026715707,-.0022526169,-.0010536003,-.002249999,.020000458,.00059997558,239.59071,5.4789319,.06470108,0,0
26,90,0,.107,.66199994,.057330001,7.1418538,43.984779,1.9659724,3.7838438,.10907364,-.033894539,0,0,0,0,0,0,0,0,0,1,0,0,0,.21775609,.040390242,.10107317,.1654634,17413.754,278.63416,.05076969,.0028701813,.0013118363,-.0008185482,-.0023412704,-.0027077103,.0025800038,.019999504,.00059997558,273.17505,5.6101127,.13118076,0,0
26,91,0,.1072,.66260004,.066,7.6334367,46.54422,2.0325382,3.8404028,.066565752,.056559086,0,0,0,0,0,0,0,0,0,0,1,0,0,.219744,.040341347,.098913886,.16194725,18106.646,257.13733,.039018732,-.080289356,.0019878959,-.000048894883,-.0021592807,-.003516159,.0086699966,.020000458,.00060005189,291.57074,5.6752825,.065169811,0,0
26,92,1,.1074,.66320002,.056999996,7.4066653,43.584282,2.0023804,3.7746966,-.030157804,-.065706253,0,0,0,0,0,0,0,0,0,0,0,1,0,.21903294,.041032556,.097476408,.15777306,18963.814,268.3298,.046253581,.042606536,-.00071105955,.00069120881,-.0014374829,-.004174185,-.0090000005,.019999504,.00059997558,308.3204,5.7311397,.055857182,0,0
26,93,0,.1076,.6638,.064000003,7.444211,43.509933,2.0074368,3.7729893,.0050563812,-.0017073154,0,0,0,0,0,0,0,0,0,0,0,0,1,.21876194,.041650742,.096484527,.15322888,19558.443,271.03552,.030874418,.010033058,-.0002709961,.00061818602,-.00099187857,-.0045441817,.007000003,.020000458,.00059997558,311.82816,5.7424521,.011312485,0,0
27,80,1,.0020000001,.23999999,.062080003,2.2109275,47.68869,.79341209,3.8646944,-.01256448,.11966991,0,0,0,0,0,0,0,0,0,0,0,0,0,.23761117,.05717916,.1321474,.16899619,8748.7832,247.64931,.091372289,.038707785,.0012706375,-.002541299,0,.0012706375,.010830002,-.0099999905,-.00040000916,90.470139,4.5050197,.03961134,0,0
27,81,0,.0020999999,.23989999,.070079997,2.5207548,47.479244,.9245584,3.8602927,.13114631,-.0044016838,1,0,0,0,0,0,0,0,0,0,0,0,0,.2389937,.052830189,.12955974,.17232704,9786.5029,244.27673,.11208956,-.013711926,.0013825226,-.0043489696,-.0025876523,.0033308601,.0079999976,.0099999905,-.00010000229,93.773827,4.5408859,.035866261,0,0
27,82,0,.0022,.23979999,.086329997,2.2400498,40.930347,.80649811,3.7118719,-.11806029,-.14842081,0,1,0,0,0,0,0,0,0,0,0,0,0,.24004975,.049751244,.12562189,.17039801,10167.172,235.94527,.038159903,-.03470188,.0010560417,-.0030789471,-.0039378549,-.0019290352,.016249996,.010000005,-.00010000229,104.15094,4.6458411,.1049552,0,0
27,83,0,.0023000001,.23969999,.088749997,2.1339066,44.481571,.75795436,3.7950749,-.048543751,.083203077,0,0,1,0,0,0,0,0,0,0,0,0,0,.23955774,.046683043,.12162162,.17076166,10625.672,236.2408,.04410886,.0012517619,-.0004920006,-.0030681991,-.0040002726,.0003636551,.0024200059,.010000005,-.00010000229,113.68159,4.7334013,.087560177,0,0
27,84,1,.0023999999,.23959999,.074330002,2.3848965,44.311813,.8691557,3.7912514,.11120135,-.0038235188,0,0,0,1,0,0,0,0,0,0,0,0,0,.2411693,.046285018,.11571255,.16930573,11051.873,228.38,.039326973,-.03384069,.001611557,-.0003980255,-.0059090708,-.0014559365,-.014419999,.0099999905,-.00010000229,110.68796,4.7067151,-.026686192,0,0
27,85,0,.0024999999,.2395,.076499999,2.0948906,43.619221,.73950136,3.7754979,-.12965435,-.015753508,0,0,0,0,1,0,0,0,0,0,0,0,0,.24209246,.047445253,.10948905,.1678832,11265.877,239.53772,.019178499,.047699969,.00092315674,.0011602354,-.0062234974,-.0014225197,.0021699953,.010000005,-.000099983212,117.41779,4.7657385,.05902338,0,0
27,86,0,.0026,.2394,.081169993,1.5835381,43.480343,.45966163,3.7723091,-.27983972,-.0031888485,0,0,0,0,0,1,0,0,0,0,0,0,0,.23955774,.049140047,.1031941,.16584766,12008.81,235.62653,.063862093,-.016462864,-.0025347138,.0016947937,-.0062949467,-.0020355415,.0046700002,.0099999905,-.00010000229,137.34793,4.9225173,.15677881,0,0
27,87,0,.0027000001,.2393,.074330002,1.5192547,44.703106,.41821986,3.8000429,-.041441768,.027733803,0,0,0,0,0,0,1,0,0,0,0,0,0,.23850931,.047204971,.098136641,.16397516,12487.796,230.86955,.039111327,-.02039519,-.0010484314,-.0019350767,-.0050574588,-.0018725013,-.0068399953,.01000002,-.00010000229,136.48648,4.9162254,-.0062918663,0,0
27,88,1,.0027999999,.2392,.067500003,1.23625,41.647499,.21208264,3.7292414,-.20613723,-.070801497,0,0,0,0,0,0,0,1,0,0,0,0,0,.2375,.046250001,.09375,.16,12836.836,224.875,.027567007,-.026308151,-.0010093116,-.0009549713,-.0043866443,-.0039751623,-.0068299961,.0099999905,-.00010000229,149.9379,5.010221,.093995571,0,0
27,89,0,.0029,.23909999,.059420001,1.16875,39.106251,.15593484,3.6662824,-.056147799,-.062958956,0,0,0,0,0,0,0,0,1,0,0,0,0,.2375,.043749999,.090000004,.1575,14145.72,227.62498,.097093239,.012154778,0,-.0024999999,-.0037499999,-.0024999999,-.0080800056,.0099999905,-.00010000229,159,5.0689044,.058683395,0,0
27,90,0,.003,.23899999,.05742,1.5892634,43.323345,.46327066,3.7686915,.30733582,.10240912,0,0,0,0,0,0,0,0,0,1,0,0,0,.23470661,.043695383,.0886392,.15230961,14718.79,230.0874,.039712828,.010759776,-.0027933884,-.000054616929,-.0013607979,-.0051903916,-.001999998,.01000002,-.00010000229,166,5.1119876,.043083191,0,0
27,91,0,.0031000001,.23889999,.068999998,1.4002478,35.126392,.33664924,3.5589528,-.12662143,-.20973873,0,0,0,0,0,0,0,0,0,0,1,0,0,.23172243,.044609666,.089219332,.14745973,15803.088,246.09666,.071080446,.067265153,-.0029841803,.00091428281,.00058012962,-.0048498823,.011579995,.0099999905,-.00010000229,177.90263,5.1812363,.069248676,0,0
27,92,1,.0031999999,.23879999,.067000002,1.703163,44.369831,.53248715,3.7925599,.19583791,.23360705,0,0,0,0,0,0,0,0,0,0,0,1,0,.22871046,.045012165,.091240875,.14111923,16386.234,266.42337,.036236256,.079362258,-.0030119705,.00040249823,.0020215416,-.0063405037,-.0019999933,.0099999905,-.00010000229,183.14746,5.2102919,.029055595,0,0
27,93,0,.0033000002,.2387,.059999999,1.7747319,46.125149,.57364935,3.8313584,.041162193,.038798571,0,0,0,0,0,0,0,0,0,0,0,0,1,.23003577,.046483908,.092967816,.13468415,17421.904,245.64958,.061286665,-.081180602,.0013253022,.0014717436,.001726942,-.0064350795,-.007000003,.01000002,-.000099983212,188.32117,5.2381487,.027856827,0,0
28,80,0,.030999999,.45099998,.0405,2.2369428,40.648407,.8051101,3.7049596,-.014363289,.071597576,0,0,0,0,0,0,0,0,0,0,0,0,0,.23057325,.054140128,.1343949,.15859872,9006.2373,217.00638,.051829394,-.02884339,.00019674301,-.0026562978,.00038085936,.002249012,.0089200018,.039999962,.0012999725,76.132736,4.3324785,-.04216814,0,0
28,81,0,.031500001,.45439997,.041329999,1.8119062,39.884106,.59437943,3.6859779,-.21073067,-.018981695,1,0,0,0,0,0,0,0,0,0,0,0,0,.22925903,.050664976,.13236225,.1652945,10360.298,219.25269,.14006361,.010298135,-.0013142205,-.003475151,-.0020326518,.0066957665,.00082999707,.050000191,.0034000014,89.299362,4.4919944,.15951586,0,0
28,82,1,.032000002,.4578,.060830001,2.301517,37.306576,.83356845,3.6191697,.23918903,-.066808224,0,1,0,0,0,0,0,0,0,0,0,0,0,.2300885,.047408342,.13021491,.16561316,10837.056,222.06068,.044990353,.012725817,.00082946778,-.0032566357,-.0021473311,.00031866075,.019500002,.049999952,.0034000014,93.540215,4.5383916,.046397209,0,0
28,83,0,.032499999,.4612,.056919999,2.1950758,35.992424,.78621656,3.5833085,-.047351897,-.035861254,0,0,1,0,0,0,0,0,0,0,0,0,0,.22979797,.044823233,.12689394,.16729797,11224.521,223.35858,.035129376,.0058277724,-.00029052736,-.0025851107,-.0033209801,.0016848183,-.0039100028,.049999952,.0034000014,100.12642,4.6064334,.068041801,0,0
28,84,0,.033,.4646,.044,2.2825677,33.056011,.82530099,3.4982035,.039084435,-.085104942,0,0,0,1,0,0,0,0,0,0,0,0,0,.2297042,.044052862,.12208936,.16865954,12315.951,225.48773,.092794552,.0094872843,-.000093765258,-.00077036856,-.004804573,.0013615608,-.012919998,.049999952,.0034000014,97.916672,4.5841169,-.022316456,0,0
28,85,0,.033500001,.46799999,.054669999,2.4107256,35.024605,.87992775,3.5560508,.054626763,.057847261,0,0,0,0,1,0,0,0,0,0,0,0,0,.229653,.044794951,.11671925,.16971609,13038.445,229.52681,.057007059,.017754087,-.000051212312,.00074208737,-.005370121,.0010565567,.010669999,.049999952,.0034000014,98.615479,4.591228,.0071110725,0,0
28,86,1,.034000002,.47139999,.050500002,2.6658196,36.479034,.98051155,3.5967376,.10058379,.040686846,0,0,0,0,0,1,0,0,0,0,0,0,0,.22871664,.045743328,.11118171,.17026684,13567.385,228.52605,.039766409,-.0043696463,-.00093635562,.00094837666,-.0055375383,.00055074692,-.0041699982,.050000191,.0034000014,109.33755,4.6944399,.10321188,0,0
28,87,0,.034499999,.47479999,.04933,2.5552011,39.47224,.93813092,3.6755977,-.042380631,.078860044,0,0,0,0,0,0,1,0,0,0,0,0,0,.22782387,.04530951,.10657307,.16975111,14106.284,232.70581,.03895165,.018124847,-.00089277269,-.00043381692,-.0046086404,-.00051572802,-.001170001,.049999952,.0034000014,124.14231,4.8214288,.12698889,0,0
28,88,0,.035,.47819999,.035500001,2.7842138,39.406746,1.0239655,3.6739371,.085834563,-.0016605854,0,0,0,0,0,0,0,1,0,0,0,0,0,.22851686,.043921068,.10311903,.16804582,15218.307,235.26416,.075878702,.010933928,.00069299695,-.0013884401,-.0034540368,-.0017052841,-.013829999,.049999952,.0034000014,125.27121,4.8304811,.0090522766,0,0
28,89,0,.035500001,.48159999,.030920001,2.8590477,38.992382,1.0504886,3.6633663,.026523113,-.010570765,0,0,0,0,0,0,0,0,1,0,0,0,0,.23047619,.041904762,.10031746,.16507937,16048.246,233.26984,.053100478,-.0085130893,.0019593239,-.0020163059,-.0028015708,-.0029664612,-.0045800018,.049999952,.0034000014,131.50859,4.8790722,.048591137,0,0
28,90,1,.035999998,.48500001,.02142,3.2947502,38.766602,1.1923304,3.6575592,.14184177,-.0058071613,0,0,0,0,0,0,0,0,0,1,0,0,0,.23086655,.04174573,.098671719,.16192284,17374.893,230.99303,.079426646,-.0098083569,.00039035798,-.00015903472,-.0016457367,-.0031565286,-.0095000006,.049999952,.0034000014,144.63493,4.9742126,.095140457,0,0
28,91,0,.036499999,.48840001,.027000001,3.3522012,40.271069,1.2096173,3.6956334,.017286897,.038074255,0,0,0,0,0,0,0,0,0,0,1,0,0,.23144653,.042138368,.098113202,.15786164,18050.199,247.98741,.038130514,.070990466,.00057998655,.00039263724,-.00055851939,-.004061203,.005580001,.050000191,.0034000014,144.59204,4.9739161,-.00029659271,0,0
28,92,0,.037,.49180001,.029999999,3.4965646,39.878826,1.251781,3.6858456,.04216373,-.0097877979,0,0,0,0,0,0,0,0,0,0,0,1,0,.23110555,.043098062,.097439095,.15302935,19222.164,236.22737,.062907271,-.048583206,-.00034097672,.00095969677,-.00067410467,-.0048322771,.0029999996,.049999952,.0034000014,151.32076,5.019402,.045485973,0,0
28,93,0,.037500001,.49520001,.025999999,3.3914125,37.779713,1.2212465,3.6317723,-.030534506,-.054073334,0,0,0,0,0,0,0,0,0,0,0,0,1,.22899812,.043559428,.097697571,.14810206,19759.721,247.79091,.027581567,.047790501,-.0021074296,.00046136379,.00025847435,-.0049273013,-.0040000011,.049999952,.0034000014,152.09244,5.0244884,.005086422,0,0
29,80,0,.064000003,.81999999,.062579997,9.1300001,79.445,2.2115657,4.3750648,.17451334,.079479218,0,0,0,0,0,0,0,0,0,0,0,0,0,.21625,.052499998,.13124999,.18125001,11702.263,397.625,.10479259,.17401619,-.0085865976,-.0024019622,.00053104403,.0060865972,.012579999,.070000172,.0012999725,204.70589,5.3215742,.086405277,0,0
29,81,0,.064199999,.82089996,.071500003,8.9327831,76.682785,2.189728,4.3396773,-.021837711,-.035387516,1,0,0,0,0,0,0,0,0,0,0,0,0,.21580189,.049528304,.1273585,.1898585,12549.413,373.5849,.069891684,-.062364064,-.00044811249,-.0029716969,-.0038915062,.008608494,.0089200065,.019999981,.00089996337,229.875,5.4375358,.11596155,0,0
29,82,1,.064400002,.82179999,.10133,8.045351,70.875282,2.0850945,4.260922,-.10463357,-.078755379,0,1,0,0,0,0,0,0,0,0,0,0,0,.21655329,.04648526,.12358277,.19160998,12684.262,366.09976,.010688092,-.020239418,.00075140002,-.0030430413,-.00377573,.0017514802,.029829988,.019999981,.00090003968,249.52832,5.5195723,.082036495,0,0
29,83,0,.064599998,.82269996,.098830007,6.4722838,59.723946,1.867529,4.0897331,-.21756542,-.17118883,0,0,1,0,0,0,0,0,0,0,0,0,0,.21507761,.0443459,.11973392,.19401331,13181.807,347.89359,.038475603,-.051009227,-.0014756775,-.0021393632,-.0038488389,.0024033356,-.0024999904,.019999981,.00089996337,312.13153,5.7434249,.22385263,0,0
29,84,0,.064800002,.82359999,.078000002,6.1902704,58.427029,1.8229787,4.0677786,-.0445503,-.021954536,0,0,0,1,0,0,0,0,0,0,0,0,0,.21081081,.043243241,.11567568,.19675677,14176.666,326.70273,.072759777,-.062845975,-.0042667962,-.0011026573,-.0040582465,.002743454,-.020830002,.019999981,.00090003968,353.4368,5.8677049,.12427998,0,0
29,85,0,.064999998,.82449996,.07925,6.5657201,58.143009,1.8818622,4.0629058,.058883429,-.0048727989,0,0,0,0,1,0,0,0,0,0,0,0,0,.20925343,.04206099,.11251314,.19663511,15150.726,317.13986,.06645105,-.029707788,-.0015573883,-.001182251,-.0031625365,-.00012165069,.00125,.019999981,.00089996337,377.08109,5.9324603,.06475544,0,0
29,86,1,.065200001,.82539999,.060249999,7.0570846,54.686035,1.9540321,4.0016084,.0721699,-.061297417,0,0,0,0,0,1,0,0,0,0,0,0,0,.20693171,.042813454,.11009175,.19571865,16030.892,327.21713,.056469161,.031281084,-.0023217201,.00075246335,-.0024213982,-.00091646193,-.019000001,.019999981,.00090003968,396.52997,5.9827518,.050291538,0,0
29,87,0,.065399997,.82629997,.063000001,6.848485,55.869011,1.9240274,4.0230098,-.030004621,.021401405,0,0,0,0,0,0,1,0,0,0,0,0,0,.20625611,.042033233,.10752688,.1935484,16842.654,322.043,.049397029,-.015938889,-.00067560194,-.00078022003,-.0025648593,-.0021702575,.0027500009,.019999981,.00089996337,463.9144,6.1396999,.15694809,0,0
29,88,0,.0656,.8272,.0515,7.6976743,55.933022,2.0409184,4.0241551,.11689091,.0011453629,0,0,0,0,0,0,0,1,0,0,0,0,0,.20930234,.039999999,.10418605,.1916279,17910.014,314.32556,.061445363,-.024255807,.0030462265,-.0020332336,-.0033408357,-.0019204903,-.011500001,.019999981,.00090003968,433.43109,6.071733,-.067966938,0,0
29,89,0,.065799996,.82809997,.04992,6.1099386,55.173264,1.8099167,4.0104785,-.23100162,-.013676643,0,0,0,0,0,0,0,0,1,0,0,0,0,.20932278,.036939312,.10290238,.1882146,19376.576,321.50394,.078704946,.022580519,.000020446778,-.0030606866,-.0012836743,-.0034132958,-.0015799999,.019999981,.00089996337,454.04648,6.1181993,.046466351,0,0
29,90,1,.066,.829,.04958,5.9245281,53.857262,1.779101,3.9863372,-.030815721,-.024141312,0,0,0,0,0,0,0,0,0,1,0,0,0,.21328959,.036095157,.099261694,.18539788,20247.855,322.55948,.043983962,.0032777609,.0039668083,-.00084415433,-.0036406803,-.0028167344,-.00033999921,.019999981,.00090003968,449.60422,6.1083674,-.0098319054,0,0
29,91,0,.066199996,.82989997,.055,6.7492237,56.042702,1.9094275,4.026114,.13032651,.039776802,0,0,0,0,0,0,0,0,0,0,1,0,0,.2173913,.035714284,.093944103,.18633541,20772.9,309.47205,.025600387,-.041419782,.0041017151,-.00038087368,-.0053175925,.00093753816,.005419998,.019999981,.00089996337,436.58737,6.0789886,-.029378891,0,0
29,92,0,.066399999,.8308,.066,6.9214072,54.698353,1.9346191,4.0018334,.025191545,-.024280548,0,0,0,0,0,0,0,0,0,0,0,1,0,.21781437,.035179641,.089071855,.18562874,21863.725,319.61078,.05117958,.03223617,.000423069,-.00053464412,-.0048722457,-.00070667267,.010999999,.019999981,.00090003968,452.09628,6.1138949,.034906387,0,0
29,93,0,.066599995,.83169997,.071999997,8.7523394,53.048958,2.1693211,3.9712152,.23470199,-.030618191,0,0,0,0,0,0,0,0,0,0,0,0,1,.21814255,.035277177,.086393088,.18430525,22745.225,341.18069,.039526362,.065308295,.0003281784,.000097537042,-.0026787661,-.0013234902,.0059999991,.019999981,.00089996337,452.76947,6.1153831,.0014882088,0,0
30,80,1,.0040000002,.55500001,.046829995,1.7947882,44.905537,.58488703,3.8045611,.27355933,.036070585,0,0,0,0,0,0,0,0,0,0,0,0,0,.22584148,.055374593,.13137893,.17046688,9837.7803,219.97829,.12138088,-.08545848,-.0062817191,-.00073101523,.0015659523,.0021500397,.015999997,.01000002,.00069999695,34.763477,3.5485673,.091416359,0,0
30,81,0,.0041999999,.55559999,.050170001,1.4674493,41.658485,.38352573,3.7295051,-.2013613,-.075056076,1,0,0,0,0,0,0,0,0,0,0,0,0,.21985058,.053361792,.13020277,.17609392,10921.714,224.54643,.1045228,.020553667,-.0059909057,-.0020128011,-.0011761666,.0056270408,.0033400059,.019999981,.00060001371,35.396309,3.5666075,.01804018,0,0
30,82,1,.0044,.55619997,.074500002,1.2521096,37.161392,.22482985,3.6152704,-.15869588,-.11423469,0,1,0,0,0,0,0,0,0,0,0,0,0,.21729958,.050632909,.12974684,.17510548,11701.755,242.82701,.068985917,.078266792,-.0025510024,-.0027288818,-.0004559326,-.00098844524,.024330001,.020000011,.00059997558,42.475986,3.7489388,.18233132,0,0
30,83,0,.0046000001,.55680001,.054170001,1.2526096,32.345512,.22522907,3.4764752,.00039921701,-.13879514,0,0,1,0,0,0,0,0,0,0,0,0,0,.21294363,.048016701,.12839249,.17640918,12878.776,228.81003,.095841892,-.059457213,-.0043559456,-.0026162099,-.0013543511,.001303711,-.020330001,.020000011,.00060001371,46.940929,3.8488901,.099951267,0,0
30,84,1,.0047999998,.55739999,.04225,1.3387922,30.03787,.29176787,3.4024589,.066538796,-.074016333,0,0,0,1,0,0,0,0,0,0,0,0,0,.20982599,.047082905,.12589559,.17809622,14356.595,233.98158,.10862868,.022350319,-.0031176377,-.000933795,-.002496891,.0016870308,-.011920004,.019999981,.00060001371,50,3.9120231,.063133001,0,0
30,85,0,.0049999999,.55799997,.039170001,1.4092277,31.142427,.34304184,3.4385712,.051273972,.036112309,0,0,0,0,1,0,0,0,0,0,0,0,0,.20661986,.046138417,.12236711,.18154463,15700.683,229.38817,.089494787,-.019826779,-.0032061385,-.00094449043,-.00352849,.00344841,-.0030799985,.020000011,.00059997558,59.467758,4.0854344,.17341137,0,0
30,86,1,.0052,.55860001,.028419999,1.3980488,31.967804,.33507752,3.4647293,-.007964313,.026158094,0,0,0,0,0,1,0,0,0,0,0,0,0,.20487805,.04585366,.11804878,.18439025,17063.135,247.31708,.083216086,.075255603,-.0017418099,-.00028475761,-.004318323,.0028456117,-.01075,.019999981,.00060001371,68.505516,4.2269144,.14147997,0,0
30,87,0,.0054000001,.55919999,.0255,1.5,32.313091,.4054651,3.4754725,.070387572,.010743141,0,0,0,0,0,0,1,0,0,0,0,0,0,.20493358,.044592034,.11385199,.18690702,18046.027,261.52753,.056005295,.055868316,.000055541994,-.0012616253,-.0041967868,.0025167847,-.0029200006,.020000041,.00059997558,76.292679,4.3345771,.10766268,0,0
30,88,1,.0055999998,.55979997,.025079999,1.4976916,32.272392,.403925,3.4742122,-.0015400946,-.0012602806,0,0,0,0,0,0,0,1,0,0,0,0,0,.20775624,.042474609,.11172669,.18651894,19287.246,274.97693,.066518486,.050147656,.0028226471,-.002117424,-.0021253109,-.00038808823,-.00042000055,.019999981,.00060001371,82.258064,4.4098616,.075284481,0,0
30,89,0,.0057999999,.56040001,.034329999,1.6877828,34.339367,.52341568,3.5362923,.11949068,.062080145,0,0,0,0,0,0,0,0,1,0,0,0,0,.21085973,.038914029,.10950226,.18552037,19968.207,273.84616,.034697305,-.0041207066,.0031035042,-.0035605812,-.0022244263,-.00099857326,.0092499992,.019999981,.00060001371,94.090492,4.5442572,.1343956,0,0
30,90,1,.0060000001,.56099999,.057080001,1.3155997,35.145176,.27429259,3.5594873,-.2491231,.023195028,0,0,0,0,0,0,0,0,0,1,0,0,0,.21370603,.037871957,.10550045,.18304779,20280.025,277.18665,.01549507,.012124598,.0028462983,-.0010420703,-.0040018084,-.0024725723,.022750003,.020000041,.00059997558,105.52037,4.6589041,.11464691,0,0
30,91,0,.0062000002,.56159997,.071999997,1.1895307,33.194946,.17355889,3.5023975,-.1007337,-.057089806,0,0,0,0,0,0,0,0,0,0,1,0,0,.21389893,.036101084,.10198556,.17960289,20955.178,219.58484,.032749332,-.23295242,.00019289016,-.0017708731,-.0035148906,-.0034449005,.014919996,.019999981,.00060001371,121.00992,4.7958727,.13696861,0,0
30,92,1,.0063999998,.56220001,.075000003,1.2529148,29.442152,.22547266,3.3824275,.051913768,-.11997008,0,0,0,0,0,0,0,0,0,0,0,1,0,.21434979,.036771301,.099551573,.17399102,21730.207,224.39461,.036317557,.021667475,.00045085908,.0006702161,-.0024339866,-.0056118583,.0030000068,.019999981,.00060001371,138.35741,4.9298401,.1339674,0,0
